name,latitude,longitude,category
Eastbound Corydon at Lindsay,49.86357,-97.19406,Transit
Westbound Corydon at Lindsay,49.86378,-97.19376,Transit
Westbound Taylor at Campbell,49.84994,-97.19277,Transit
Eastbound Taylor at Campbell,49.84986,-97.19219,Transit
Southbound Kenaston at Tuxedo,49.86929,-97.20567,Transit
Northbound Kenaston at Tuxedo,49.86941,-97.20533,Transit
Eastbound Tuxedo at Kenaston,49.86945,-97.20572,Transit
Eastbound Tuxedo at Doncaster,49.86954,-97.20789,Transit
Southbound Edgeland at Tuxedo,49.8694,-97.21108,Transit
Westbound Tuxedo at Kenaston,49.8697,-97.20642,Transit
Westbound Tuxedo at Doncaster,49.86977,-97.2082,Transit
Eastbound Tuxedo at Edgeland,49.86964,-97.21042,Transit
Westbound Taylor at Brock,49.85017,-97.19013,Transit
Westbound Corydon at Brock,49.8636,-97.18912,Transit
Eastbound Taylor at Brock,49.85011,-97.18947,Transit
Westbound Grant at Niagara,49.85653,-97.18636,Transit
Eastbound Grant at Niagara,49.85631,-97.18615,Transit
Eastbound Corydon at Brock,49.86334,-97.18803,Transit
Southbound Kenaston at Willow,49.8716,-97.20546,Transit
Westbound Wilkes at Villa Nova,49.84695,-97.19099,Transit
Eastbound Wilkes at Brockville,49.84683,-97.19106,Transit
Eastbound Corydon at Niagara,49.86328,-97.18618,Transit
Northbound Kenaston at Willow,49.87209,-97.20507,Transit
Westbound Corydon at Niagara,49.86347,-97.18563,Transit
Westbound Taylor at Ash,49.85071,-97.18474,Transit
Westbound Grant at Elm,49.85634,-97.18168,Transit
Eastbound Taylor at Ash,49.85079,-97.18325,Transit
Eastbound Grant at Elm,49.85614,-97.18057,Transit
Southbound St James at Academy,49.87453,-97.20193,Transit
Eastbound Corydon at Elm,49.8631,-97.18133,Transit
Southbound Kenaston at Academy,49.87472,-97.20366,Transit
Northbound Kenaston at Academy,49.87478,-97.20313,Transit
Westbound Academy at Kenaston,49.87454,-97.20111,Transit
Westbound Corydon at Elm,49.8633,-97.18106,Transit
Northbound Cambridge at Grant North,49.85644,-97.17541,Transit
Southbound Cambridge at Grant North,49.85636,-97.17561,Transit
Westbound Grant at Cambridge,49.85617,-97.17609,Transit
Eastbound Grant at Cambridge (Park & Ride),49.85595,-97.17568,Transit
Northbound Cambridge at Grant South,49.8557,-97.17547,Transit
Southbound Cambridge at Grant South,49.85556,-97.17567,Transit
Northbound Cambridge at Fleet,49.85949,-97.17517,Transit
Southbound Cambridge at Fleet,49.85994,-97.17532,Transit
Westbound Grant at Nathaniel,49.85753,-97.17088,Transit
Eastbound Grant at Nathaniel,49.85737,-97.17065,Transit
Northbound Cambridge at Carter,49.85382,-97.17564,Transit
Southbound Cambridge at Mathers,49.85265,-97.17593,Transit
Northbound Cambridge at Ebby,49.85212,-97.17577,Transit
Westbound Grant at Thurso,49.85858,-97.16775,Transit
Westbound Taylor at Poseidon,49.85193,-97.17332,Transit
Southbound Cambridge at Taylor,49.85158,-97.17601,Transit
Eastbound Taylor at Poseidon,49.85179,-97.17282,Transit
Eastbound Corydon at Cambridge West,49.86291,-97.17524,Transit
Eastbound Grant at Thurso,49.85859,-97.16701,Transit
Westbound Taylor at Waverley,49.85148,-97.17859,Transit
Westbound Corydon at Cambridge West,49.8631,-97.17557,Transit
Eastbound Taylor at Waverley,49.85124,-97.17774,Transit
Westbound Taylor at Nathaniel,49.85405,-97.16543,Transit
Eastbound Taylor at Nathaniel,49.85385,-97.1653,Transit
Westbound Grant at Wilton,49.85996,-97.16363,Transit
Westbound Taylor at Nathaniel East,49.85498,-97.16266,Transit
Westbound Corydon at Rockwood,49.86518,-97.17051,Transit
Eastbound Taylor at Nathaniel East,49.85474,-97.16264,Transit
Eastbound Grant at Wilton,49.86012,-97.16245,Transit
Eastbound Corydon at Rockwood,49.86535,-97.16941,Transit
Eastbound Corydon at Wilton,49.86584,-97.16796,Transit
Westbound Corydon at Wilton,49.86609,-97.16776,Transit
Southbound Southwest Transitway at Beaumont Station,49.84861,-97.16625,Transit
Westbound Taylor at Wilton,49.85604,-97.15948,Transit
"Southbound Southwest Transitway at Beaumont Station (Routes 641, 677)",49.84876,-97.16577,Transit
Northbound Southwest Transitway at Beaumont Station (D11),49.84853,-97.16606,Transit
Northbound Southwest Transitway at Beaumont Station,49.84874,-97.16544,Transit
Eastbound Taylor at Wilton,49.85597,-97.15896,Transit
Eastbound Corydon at Harrow,49.8673,-97.16358,Transit
Westbound Corydon at Harrow,49.86749,-97.16354,Transit
Eastbound Grant at Stafford,49.86201,-97.15675,Transit
Southbound Stafford at Grant,49.86226,-97.15687,Transit
Southbound Stafford at Fleet,49.86523,-97.15927,Transit
Northbound Stafford at Grant,49.86247,-97.15674,Transit
Westbound Grant at Stafford,49.86233,-97.15653,Transit
Northbound Stafford at Fleet,49.86509,-97.15889,Transit
Southbound Stafford at Warsaw,49.86651,-97.16028,Transit
Northbound Stafford at Warsaw,49.86649,-97.15999,Transit
Southbound Stafford at Ebby,49.85938,-97.15452,Transit
Northbound Stafford at Ebby,49.85932,-97.15418,Transit
Eastbound Corydon at Stafford,49.86796,-97.16155,Transit
Westbound Taylor at Stafford,49.85796,-97.15378,Transit
Southbound Stafford at Corydon,49.86819,-97.16161,Transit
Northbound Stafford at Corydon,49.86799,-97.16117,Transit
Eastbound Taylor at Stafford,49.85785,-97.15341,Transit
Westbound Corydon at Stafford,49.86824,-97.16128,Transit
Southbound Stafford at Pembina,49.85684,-97.15248,Transit
Northbound Stafford at Stafford Loop,49.85741,-97.15236,Transit
Southbound Pembina at Stafford,49.8569,-97.15227,Transit
Northbound Pembina at Stafford,49.85654,-97.15198,Transit
Southbound Stafford at Grosvenor,49.87035,-97.16334,Transit
Eastbound Grosvenor at Stafford,49.87051,-97.16296,Transit
Northbound Stafford at Grosvenor,49.87073,-97.16335,Transit
Westbound Grant at Lilac,49.86357,-97.15281,Transit
Eastbound Academy at Oxford,49.8734,-97.17529,Transit
Southbound Pembina at Calrossie,49.85009,-97.15292,Transit
Westbound Academy at Oxford,49.87357,-97.17535,Transit
Southbound Southwest Transitway at Jubilee Station,49.8557,-97.15031,Transit
Northbound Pembina at Merriam,49.85074,-97.15222,Transit
Eastbound Grant at Lilac,49.86361,-97.15195,Transit
Northbound Pembina at Jackson,49.85967,-97.15014,Transit
Eastbound Academy at Elm,49.8736,-97.18064,Transit
Northbound Southwest Transitway at Jubilee Station,49.85615,-97.14969,Transit
Westbound Academy at Oak,49.87377,-97.1808,Transit
Westbound Station at Jubilee Station,49.85569,-97.14942,Transit
Eastbound Corydon at Lilac,49.86939,-97.15729,Transit
Southbound Pembina at Ebby,49.8609,-97.14992,Transit
Westbound Corydon at Lilac,49.86965,-97.15705,Transit
Southbound Stafford at Kingsway,49.87346,-97.16598,Transit
Westbound Academy at Harrow,49.87418,-97.16962,Transit
Northbound Stafford at Kingsway,49.87338,-97.16562,Transit
Eastbound Academy at Harrow,49.87426,-97.16887,Transit
Westbound Beresford at Lilac,49.85648,-97.14633,Transit
Westbound Beresford at Cockburn,49.85792,-97.14208,Transit
Eastbound Rathgar at Lilac,49.85715,-97.14688,Transit
Eastbound Rathgar at Cockburn,49.85857,-97.14272,Transit
Eastbound Rathgar at Daly,49.85989,-97.13877,Transit
Southbound Daly at Beresford,49.8594,-97.13822,Transit
Northbound Daly at Kylemore,49.86111,-97.13945,Transit
Southbound Daly at Kylemore,49.86138,-97.13981,Transit
Southbound Fort Rouge Station at Fort Rouge Station (557 to Sage Creek),49.86241,-97.14551,Transit
Southbound Southwest Transitway at Fort Rouge Station,49.86242,-97.14577,Transit
"Southbound Fort Rouge Station at Fort Rouge Station (F5, 557 to Windermere)",49.86256,-97.14538,Transit
Northbound Southwest Transitway at Fort Rouge Station,49.86299,-97.1451,Transit
Eastbound Morley at Daly,49.86301,-97.14063,Transit
Westbound Morley at Daly,49.8631,-97.14081,Transit
Southbound Pembina at Grant,49.86424,-97.14779,Transit
Northbound Pembina at Grant,49.86438,-97.1473,Transit
Eastbound Morley at Nassau,49.86378,-97.13832,Transit
Eastbound Grant at Pembina,49.86463,-97.14759,Transit
Westbound Morley at Nassau,49.86407,-97.13789,Transit
Southbound Pembina at Scotland,49.86576,-97.14718,Transit
Northbound Pembina at Scotland,49.86594,-97.14665,Transit
Southbound Osborne at Ashland,49.86107,-97.1313,Transit
Southbound Osborne at Jubilee,49.85983,-97.13033,Transit
Northbound Osborne at Baltimore,49.86179,-97.13159,Transit
Southbound Osborne at Maplewood,49.86326,-97.13306,Transit
Northbound Osborne at Jubilee,49.86014,-97.13026,Transit
Northbound Osborne at Maplewood,49.86333,-97.13285,Transit
Eastbound Morley at Osborne,49.865,-97.13465,Transit
Westbound Morley at Osborne,49.8651,-97.13476,Transit
Southbound Osborne at Morley,49.86517,-97.1346,Transit
Southbound Osborne at Montague,49.85781,-97.12854,Transit
Northbound Osborne at Morley,49.8651,-97.13426,Transit
Northbound Osborne at Wavell,49.85809,-97.12843,Transit
Northbound Pembina at Daly,49.86844,-97.14553,Transit
Westbound Oakenwald at Wildwood E,49.84881,-97.13167,Transit
Eastbound Oakenwald at Wildwood E,49.84868,-97.13173,Transit
Southbound Osborne at Brandon,49.86789,-97.1368,Transit
Northbound Osborne at Brandon,49.8682,-97.13676,Transit
Southbound Osborne at Glasgow,49.86883,-97.13755,Transit
Southbound Pembina at Fleet,49.86961,-97.14516,Transit
Northbound Dunkirk at Kingston Row,49.85376,-97.12535,Transit
Northbound Osborne at Glasgow,49.86912,-97.1375,Transit
Southbound Dunkirk at Kingston Row,49.85304,-97.12521,Transit
Westbound Morley at Casey,49.86686,-97.12947,Transit
Eastbound Morley at Casey,49.86678,-97.12931,Transit
Northbound Pembina at Nassau,49.87103,-97.14388,Transit
Southbound North at Wildwood C,49.84814,-97.12714,Transit
Northbound North at Wildwood C,49.84818,-97.12697,Transit
Southbound Osborne at Mulvey,49.87127,-97.13952,Transit
Eastbound Corydon at Arbuthnot,49.87013,-97.15507,Transit
Southbound Pembina at Warsaw,49.87188,-97.14399,Transit
Eastbound Corydon at Cockburn,49.87079,-97.15306,Transit
Westbound Corydon at Arbuthnot,49.87017,-97.15548,Transit
Westbound Corydon at Cockburn,49.87092,-97.15323,Transit
Eastbound Corydon at Hugo,49.87156,-97.15075,Transit
Northbound Osborne at Mulvey,49.87195,-97.13977,Transit
Westbound Corydon at Hugo,49.87159,-97.15121,Transit
Eastbound Corydon at Daly,49.87226,-97.14867,Transit
Westbound Corydon at Daly,49.87248,-97.14857,Transit
Westbound Corydon at Nassau,49.87326,-97.14623,Transit
Southbound Southwest Transitway at Osborne Station,49.87329,-97.1411,Transit
Eastbound Corydon at Nassau,49.87345,-97.14513,Transit
Eastbound Morley at Mabel,49.86818,-97.12512,Transit
Northbound Southwest Transitway at Osborne Station,49.87358,-97.14072,Transit
Westbound Wellington at Hugo,49.87293,-97.15276,Transit
Eastbound Wellington at Hugo,49.87311,-97.15202,Transit
Southbound Osborne at Osborne Station,49.87385,-97.14156,Transit
Westbound Morley at Mabel,49.8684,-97.12488,Transit
Northbound Osborne at Osborne Station,49.87394,-97.14135,Transit
Southbound Dunkirk at Fermor,49.84993,-97.12061,Transit
Westbound Fermor at Dunkirk,49.85037,-97.12015,Transit
Northbound Dunkirk at Fermor,49.85001,-97.12026,Transit
Westbound Wellington at Dorchester,49.87263,-97.15564,Transit
Eastbound Fermor at Dunkirk,49.85016,-97.12006,Transit
Eastbound Corydon at Osborne,49.87448,-97.1421,Transit
Eastbound Grosvenor at Arbuthnot,49.87255,-97.15687,Transit
Southbound Pembina at Osborne Junction,49.87458,-97.1428,Transit
Eastbound Grosvenor at Lilac,49.87184,-97.15905,Transit
Southbound Osborne at Osborne Junction,49.87467,-97.14227,Transit
Westbound Grosvenor at Ruskin,49.87182,-97.15951,Transit
Southbound Eccles at Ashland,49.86478,-97.11951,Transit
Southbound Eccles at Oakwood,49.86666,-97.12102,Transit
Northbound Eccles at Ashland,49.86514,-97.11965,Transit
Northbound Eccles at Oakwood,49.86655,-97.12077,Transit
Northbound St Mary's at Elm Park,49.85751,-97.11215,Transit
Southbound St Mary's at Elm Park,49.85799,-97.11241,Transit
Southbound St Mary's at Kingston,49.85962,-97.11208,Transit
Northbound St Mary's at Kingston,49.85976,-97.11181,Transit
Southbound St Anne's at Sherwood,49.85947,-97.10732,Transit
Southbound St Mary's at Fermor,49.85287,-97.11212,Transit
Northbound St Mary's at Fermor,49.85289,-97.11172,Transit
Northbound St Anne's at Bank,49.85944,-97.10701,Transit
Westbound Fermor at St. Mary's,49.85277,-97.11175,Transit
Southbound St Anne's at Regal,49.85769,-97.10598,Transit
Eastbound Fermor at St Thomas,49.85359,-97.10821,Transit
Westbound Fermor at St Thomas,49.85411,-97.1074,Transit
Eastbound Fermor at St. Mary's,49.85247,-97.11207,Transit
Northbound St Anne's at Crystal,49.85746,-97.10547,Transit
Southbound St Anne's at Imperial,49.86177,-97.10908,Transit
Northbound St Anne's at Imperial,49.86192,-97.10892,Transit
Westbound Fermor at Killarney,49.8517,-97.11444,Transit
Eastbound Fermor at Killarney,49.85157,-97.11413,Transit
Southbound St Mary's at St. Anne's,49.86372,-97.1113,Transit
Southbound St Anne's at St. Mary's,49.86381,-97.11067,Transit
Southbound St Anne's at Niakwa,49.85406,-97.1032,Transit
Northbound Eccles at Clare,49.86335,-97.11778,Transit
Northbound St Anne's at Niakwa,49.85433,-97.10295,Transit
Northbound St Mary's at St. Anne's,49.86407,-97.11089,Transit
Westbound Niakwa at St. Anne's,49.85414,-97.10293,Transit
Northbound St Anne's at St. Mary's,49.86415,-97.1106,Transit
Eastbound Niakwa at St. Anne's,49.8542,-97.10239,Transit
Westbound Niakwa at Seagrim,49.8548,-97.10094,Transit
Eastbound Niakwa at Seagrim,49.85475,-97.10068,Transit
Westbound Alpine at Alpine,49.85656,-97.1001,Transit
Eastbound Alpine at Alpine,49.85658,-97.09971,Transit
Southbound St Anne's at Fernwood,49.85211,-97.10165,Transit
Northbound St Anne's at Fernwood,49.85162,-97.10099,Transit
Southbound St Mary's at Vivian,49.86797,-97.11095,Transit
Northbound St Mary's at Vivian,49.86803,-97.11071,Transit
Southbound St Anne's at Barton,49.84993,-97.09997,Transit
Northbound St Anne's at Clayton,49.84981,-97.0996,Transit
Northbound Riverview Centre Access at Riverview Centre (Main Entrance),49.86852,-97.12039,Transit
Northbound Eccles at Bartlet,49.8682,-97.12207,Transit
Southbound Eccles at Bartlet,49.8683,-97.12238,Transit
Southbound St Anne's at Berrydale,49.84688,-97.09793,Transit
Northbound St Anne's at Berrydale,49.84684,-97.09764,Transit
Southbound St Mary's at Carriere,49.87146,-97.11346,Transit
Eastbound Carriere at St. Mary's,49.87173,-97.11311,Transit
Westbound Carriere at St. Mary's,49.87191,-97.11299,Transit
Northbound St Mary's at Carriere,49.87195,-97.11372,Transit
Westbound Carriere at Des Meurons,49.87281,-97.11029,Transit
Northbound Des Meurons at Carriere,49.87339,-97.10979,Transit
Southbound Archibald at Comanche,49.85758,-97.08676,Transit
Northbound Archibald at Comanche,49.8575,-97.08652,Transit
Southbound St Mary's at Niverville,49.87422,-97.1169,Transit
Southbound Autumnwood at Crestwood,49.85702,-97.07871,Transit
Northbound Autumnwood at Crestwood,49.8568,-97.07852,Transit
Northbound Lakewood at Southdale Centre,49.85455,-97.07853,Transit
Eastbound Cottonwood at Drake,49.86035,-97.0824,Transit
Westbound Cottonwood at Drake,49.86046,-97.08247,Transit
Southbound Lakewood at Southdale Centre,49.85424,-97.07872,Transit
Southbound Autumnwood at Canberra,49.85998,-97.07855,Transit
Northbound Autumnwood at Canberra,49.86011,-97.07833,Transit
Eastbound Cottonwood at Crestwood,49.85972,-97.08531,Transit
Westbound Cottonwood at Boulder,49.85988,-97.08522,Transit
Eastbound Cottonwood at Cypress,49.86079,-97.08031,Transit
Westbound Cottonwood at Cypress,49.86095,-97.08014,Transit
Eastbound Cottonwood at Autumnwood,49.86095,-97.07733,Transit
Westbound Vermillion at Clearwater,49.85389,-97.07512,Transit
Westbound Cottonwood at Autumnwood,49.8611,-97.07614,Transit
Northbound Drake at Bittersweet,49.86259,-97.08433,Transit
Eastbound Vermillion at Brereton,49.85392,-97.07377,Transit
Southbound Drake at Buttonwood,49.86273,-97.08463,Transit
Southbound Lakewood at Edgewater,49.85098,-97.07779,Transit
Southbound Autumnwood at Erie,49.86343,-97.07834,Transit
Northbound Autumnwood at Winakwa,49.86351,-97.07816,Transit
Westbound Cottonwood at Speers,49.86109,-97.07262,Transit
Eastbound Cottonwood at Speers,49.86098,-97.07158,Transit
Northbound Lakewood at Edgewater,49.85019,-97.07718,Transit
Southbound Autumnwood at Betournay,49.86485,-97.07836,Transit
Eastbound Vermillion at Lake Park,49.85397,-97.06994,Transit
Westbound Vermillion at Lake Park,49.85408,-97.06966,Transit
Eastbound Betournay at Autumnwood,49.86525,-97.07773,Transit
Northbound Drake at Blackberry,49.86514,-97.0859,Transit
Southbound Drake at Blueberry,49.86528,-97.08619,Transit
Northbound Autumnwood at Betournay,49.86569,-97.07815,Transit
Eastbound Cottonwood at Monaco,49.86098,-97.06831,Transit
Westbound Cottonwood at Westmount,49.86112,-97.06748,Transit
Westbound Betournay at Speers,49.86532,-97.0727,Transit
Northbound Autumnwood at De Bourmont,49.86734,-97.0802,Transit
Southbound De Bourmont at Autumnwood,49.86748,-97.08063,Transit
Northbound Speers at Betournay,49.8656,-97.07217,Transit
Southbound Westmount at Fermor,49.85653,-97.06538,Transit
Northbound Westmount at Fermor,49.85691,-97.06519,Transit
Southbound Westmount at Maywood,49.85903,-97.06538,Transit
Westbound Vermillion at Beaverhill,49.85383,-97.06592,Transit
Eastbound Cottonwood at Maywood,49.86115,-97.0661,Transit
Northbound Westmount at Maywood,49.85916,-97.06518,Transit
Eastbound Vermillion at Beaverhill,49.8537,-97.0655,Transit
Northbound Westmount at Lachine,49.86079,-97.06519,Transit
Northbound Drake at Almond,49.86794,-97.08721,Transit
Southbound Drake at Agate,49.86808,-97.08747,Transit
Westbound Paterson at Lomond,49.85878,-97.06347,Transit
Southbound De Bourmont at Fontaine,49.86921,-97.08084,Transit
Southbound Beaverhill at Grover Hills,49.85233,-97.06417,Transit
Northbound De Bourmont at Fontaine,49.86936,-97.08068,Transit
Eastbound Paterson at Penticton,49.85866,-97.06256,Transit
Northbound Beaverhill at Grover Hills,49.85228,-97.0639,Transit
Northbound Speers at Bernier,49.86838,-97.0722,Transit
Northbound Drake at Alderwood,49.86928,-97.08767,Transit
Southbound Speers at Bernier,49.86864,-97.07236,Transit
Southbound Beaverhill at Park Terrace,49.85103,-97.06375,Transit
Southbound Drake at Argonne,49.86946,-97.08793,Transit
Northbound Beaverhill at Radburn,49.85112,-97.06354,Transit
Northbound Beaverhill at Edgewater,49.84967,-97.06432,Transit
Southbound Beaverhill at Edgewater,49.84906,-97.06493,Transit
Eastbound Elizabeth at De Bourmont,49.87093,-97.08136,Transit
Eastbound Elizabeth at Hansford,49.87093,-97.08354,Transit
Westbound Paterson at Peterboro,49.85884,-97.06009,Transit
Westbound Elizabeth at De Bourmont,49.87106,-97.08131,Transit
Eastbound Elizabeth at Harper,49.87093,-97.07789,Transit
Westbound Elizabeth at Hansford,49.87106,-97.08355,Transit
Eastbound Cottonwood at Lochmoor,49.86191,-97.06097,Transit
Northbound Beaverhill at Seabrook,49.84803,-97.06479,Transit
Westbound Elizabeth at Harper,49.87106,-97.07789,Transit
Southbound Beaverhill at Shoreview,49.84776,-97.0649,Transit
Eastbound Elizabeth at Drake,49.87093,-97.08737,Transit
Eastbound Elizabeth at Bleau,49.87094,-97.07497,Transit
Westbound Elizabeth at Drake,49.87105,-97.08742,Transit
Westbound Elizabeth at Bleau,49.87106,-97.07546,Transit
Eastbound Paterson at Peterboro,49.8588,-97.0592,Transit
Southbound Speers at Elizabeth,49.87051,-97.07237,Transit
Westbound Elizabeth at Speers,49.87106,-97.07283,Transit
Northbound Speers at Elizabeth,49.87132,-97.07224,Transit
Eastbound Elizabeth at Archibald,49.87093,-97.09239,Transit
Westbound Paterson at Lochmoor,49.85932,-97.05741,Transit
Eastbound Paterson at Lochmoor,49.85941,-97.05696,Transit
Northbound Archibald at Elizabeth,49.87173,-97.09343,Transit
Northbound Speers at Maginot,49.87337,-97.07367,Transit
Westbound Maginot at Speers,49.87377,-97.07288,Transit
Westbound Paterson at Lagimodiere,49.85954,-97.05436,Transit
Eastbound Paterson at Lagimodiere,49.85957,-97.05409,Transit
Southbound Lagimodiere at Fermor,49.85774,-97.05002,Transit
Northbound Lagimodiere at Fermor,49.85631,-97.04939,Transit
Northbound Royal Mint at Blue Mountain,49.85368,-97.04448,Transit
Northbound Royal Mint at Blue Mountain South,49.85215,-97.04694,Transit
Westbound East Mint at Lagimodiere,49.85088,-97.04893,Transit
Eastbound East Mint at Lagimodiere,49.85067,-97.04895,Transit
Westbound Royal Mint at Morning Glory West,49.85018,-97.04704,Transit
Eastbound Blue Mountain at Copperstone,49.85276,-97.04076,Transit
Westbound Royal Mint at Morning Glory,49.84938,-97.04448,Transit
Eastbound Blue Mountain at Royal Park,49.85134,-97.03891,Transit
Southbound Mazenod at Black Diamond,49.87433,-97.04963,Transit
Eastbound Lodge at Ronald,49.88021,-97.27176,Transit
Eastbound Ness at Harcourt,49.88654,-97.26974,Transit
Westbound Ness at Harcourt,49.88658,-97.26925,Transit
"Westbound Pearl McGonigal at Grace Hospital (220, 883, 885)",49.88172,-97.27568,Transit
"Eastbound Pearl McGonigal at Grace Hospital (220, 883, 885)",49.88164,-97.27575,Transit
Westbound Ness at Wallasey,49.88603,-97.26514,Transit
Northbound Booth at Portage,49.87911,-97.27382,Transit
Eastbound Ness at Prairie View,49.88722,-97.27211,Transit
Eastbound Ness at Wallasey,49.88584,-97.26459,Transit
Southbound Ronald at Portage,49.87811,-97.27181,Transit
Westbound Ness at Prairie View,49.8875,-97.27246,Transit
Westbound Portage at Woodhaven,49.878,-97.27213,Transit
Eastbound Portage at Woodhaven,49.87785,-97.27297,Transit
Westbound Ness at Moray,49.88595,-97.26309,Transit
Northbound Sturgeon at Hallonquist,49.88259,-97.27865,Transit
Northbound Sturgeon at Caron,49.88463,-97.27845,Transit
Eastbound Ness at Moray,49.88575,-97.26231,Transit
Southbound Sturgeon at Caron,49.88426,-97.27875,Transit
Southbound Sturgeon at Portage North,49.88136,-97.279,Transit
Westbound Portage at Sturgeon,49.87948,-97.27841,Transit
Eastbound Portage at Sturgeon,49.87925,-97.27865,Transit
Westbound Portage at Thompson,49.87652,-97.26658,Transit
Westbound Ness at Braintree,49.88585,-97.26019,Transit
Southbound Sturgeon at Ness,49.8873,-97.27848,Transit
Northbound Sturgeon at Ness,49.88759,-97.27821,Transit
Eastbound Portage at Windham,49.87615,-97.26628,Transit
Eastbound Ness at Sturgeon,49.88785,-97.27887,Transit
Eastbound Ness at Braintree,49.88563,-97.25898,Transit
Westbound Ness at Sturgeon,49.88802,-97.27903,Transit
Westbound Portage at Moray,49.87589,-97.26397,Transit
Westbound Portage at Country Club,49.88033,-97.28333,Transit
Eastbound Portage at Country Club,49.88004,-97.28323,Transit
Eastbound Ness at Pebblewood,49.88796,-97.28203,Transit
Northbound Sturgeon at Thornton,49.89063,-97.27798,Transit
Southbound Sturgeon at Thornton,49.89056,-97.27823,Transit
Eastbound Portage at Moray,49.87485,-97.26146,Transit
Westbound Ness at Heritage,49.88813,-97.28337,Transit
Southbound Whytewold at Bruce,49.88278,-97.25421,Transit
Northbound Whytewold at Bruce,49.88285,-97.25402,Transit
Westbound Ness at Whytewold,49.88561,-97.25439,Transit
Eastbound Portage at Golf,49.88043,-97.28574,Transit
Southbound Whytewold at Lodge,49.87984,-97.25447,Transit
Eastbound Ness at Whytewold,49.88543,-97.25402,Transit
Northbound Whytewold at Lodge,49.87966,-97.25429,Transit
Westbound Portage at Rita,49.87514,-97.25864,Transit
Westbound Portage at Greenway,49.88079,-97.28634,Transit
Eastbound Portage at Rita,49.87493,-97.25775,Transit
Eastbound Ness at Kirby,49.88809,-97.28551,Transit
Southbound Sturgeon at Silver,49.89326,-97.27801,Transit
Westbound Ness at Valley View,49.88824,-97.28629,Transit
Eastbound Murray Park at Saulteaux,49.89467,-97.2669,Transit
Southbound Whytewold at Portage,49.87569,-97.25482,Transit
Westbound Murray Park at Saulteaux,49.89477,-97.26595,Transit
Northbound Whytewold at Portage,49.87573,-97.25462,Transit
Eastbound Portage at Banting,49.88089,-97.28868,Transit
Northbound Sturgeon at Silver,49.89409,-97.27766,Transit
Westbound Portage at Whytewold,49.87553,-97.25456,Transit
Eastbound Portage at Whytewold,49.87522,-97.25481,Transit
Eastbound Ness at School,49.88803,-97.28844,Transit
Westbound Portage at Banting,49.88141,-97.29004,Transit
Westbound Ness at School,49.88815,-97.28851,Transit
Westbound Ness at Strathmillan,49.88539,-97.24904,Transit
Westbound Portage at Strathmillan,49.87582,-97.25117,Transit
Eastbound Ness at Strathmillan,49.8852,-97.2482,Transit
Northbound Saulteaux at Saulteaux A,49.89619,-97.26062,Transit
Westbound Ness at Vimy,49.8882,-97.29116,Transit
Southbound Saulteaux at Moray,49.89632,-97.26073,Transit
Eastbound Portage at Westwood,49.88151,-97.29278,Transit
Eastbound Ness at Vimy,49.88809,-97.2915,Transit
Southbound Westwood at Portage,49.88091,-97.29336,Transit
Northbound Westwood at Byrd,49.88012,-97.29323,Transit
Eastbound Portage at Mount Royal West,49.8757,-97.24883,Transit
Westbound Portage at Parkhill,49.882,-97.29407,Transit
Northbound Westwood at Amundsen,49.87816,-97.29342,Transit
Southbound Westwood at Amundsen,49.8783,-97.29361,Transit
Westbound Ness at Mount Royal,49.88526,-97.24533,Transit
Southbound Saulteaux at Moray,49.89817,-97.26061,Transit
Northbound Saulteaux at Saulteaux D,49.89829,-97.26052,Transit
Southbound Saulteaux at Moray East,49.89752,-97.25779,Transit
Eastbound Hamilton at Valley View,49.89485,-97.28802,Transit
Eastbound Ness at Mount Royal,49.88506,-97.24433,Transit
Northbound Saulteaux at Saulteaux C,49.89756,-97.25759,Transit
Northbound Westwood at Magellan,49.876,-97.29365,Transit
Westbound Hamilton at Valley View,49.89481,-97.28835,Transit
Westbound Portage at Muriel,49.88234,-97.29606,Transit
Eastbound Quail Ridge at Quail Central,49.89775,-97.28236,Transit
Southbound Westwood at Magellan,49.87536,-97.29391,Transit
Eastbound Portage at Mount Royal,49.87592,-97.24564,Transit
Westbound Portage at Mount Royal,49.87623,-97.24542,Transit
Eastbound Portage at Muriel,49.88218,-97.29692,Transit
Westbound Quail Ridge at Quail East,49.89854,-97.28175,Transit
Eastbound Ness at Muriel,49.88838,-97.29595,Transit
Eastbound Hamilton at Parkhill,49.89282,-97.29271,Transit
Eastbound Quail Ridge at Quail West,49.89766,-97.28515,Transit
Westbound Quail Ridge at Quail West,49.8978,-97.28525,Transit
Eastbound Ness at Sharp,49.88481,-97.2378,Transit
Westbound Ness at Air Force,49.88496,-97.23736,Transit
Westbound Ness at Woodlawn,49.88483,-97.23394,Transit
Eastbound Ness at Woodlawn,49.88464,-97.23322,Transit
Westbound Portage at Sharp,49.87707,-97.23773,Transit
Westbound Portage at Woodlawn,49.87733,-97.23541,Transit
Eastbound Portage at Sharp,49.87672,-97.23841,Transit
Eastbound Portage at Woodlawn,49.87709,-97.23475,Transit
Westbound Portage at Conway,49.8767,-97.24095,Transit
Eastbound Ness at Winchester,49.88447,-97.22891,Transit
Westbound Ness at Winchester,49.88463,-97.22864,Transit
Eastbound Portage at Conway,49.87639,-97.24128,Transit
Westbound Portage at Overdale (Assiniboine Park),49.87742,-97.23076,Transit
Eastbound Portage at Overdale (Assiniboine Park),49.87704,-97.23119,Transit
